club_id,club,player_name,nationality,position,age,born,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,p90_gls,p90_ast,p90_g+a,p90_g-pk,p90_g+a-pk,p90_xg,p90_xag,p90_xg+xag,p90_npxg,p90_npxg+xag,matches
2,Bristol City,Scott Twine,England,"FW,MF",25.0,1999.0,35,26,2119,23.5,5,3,8,5,0,0,6,0,6.2,6.2,4.6,10.7,29,88,85,0.21,0.13,0.34,0.21,0.34,0.26,0.19,0.46,0.26,0.46,https://fbref.com/en/players/5a425cab/matchlogs/2024-2025/summary/Scott-Twine-Match-Logs
1,Blackburn Rovers,Igor Tyjon,England,FW,16.0,2008.0,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/f4a2077a/matchlogs/2024-2025/summary/Igor-Tyjon-Match-Logs
22,Swansea City,Josh Tymon,England,DF,25.0,1999.0,45,44,3940,43.8,2,7,9,2,0,1,7,0,2.8,2.0,10.0,12.1,137,172,225,0.05,0.16,0.21,0.05,0.21,0.06,0.23,0.29,0.05,0.28,https://fbref.com/en/players/efe6f6ac/matchlogs/2024-2025/summary/Josh-Tymon-Match-Logs
19,Sheffield Wednesday,Ike Ugbo,Canada,FW,25.0,1998.0,34,15,1278,14.2,0,0,0,0,0,1,1,0,4.1,3.3,1.4,4.7,4,19,49,0.0,0.0,0.0,0.0,0.0,0.29,0.1,0.39,0.23,0.33,https://fbref.com/en/players/8a53d24b/matchlogs/2024-2025/summary/Ike-Ugbo-Match-Logs
19,Sheffield Wednesday,Pol Valentín,Spain,"DF,MF",27.0,1997.0,34,13,1527,17.0,1,0,1,1,0,0,4,0,0.9,0.9,2.5,3.3,65,37,101,0.06,0.0,0.06,0.06,0.06,0.05,0.15,0.2,0.05,0.2,https://fbref.com/en/players/1043a909/matchlogs/2024-2025/summary/Pol-Valentin-Match-Logs
19,Sheffield Wednesday,Yan Valery,Tunisia,"DF,MF",25.0,1999.0,39,38,3154,35.0,3,4,7,3,0,0,7,0,1.5,1.5,4.4,5.8,61,88,129,0.09,0.11,0.2,0.09,0.2,0.04,0.12,0.17,0.04,0.17,https://fbref.com/en/players/531a4aa8/matchlogs/2024-2025/summary/Yan-Valery-Match-Logs
17,Queens Park Rangers,Jonathan Varane,Martinique,MF,22.0,2001.0,39,29,2598,28.9,0,2,2,0,0,0,8,1,1.0,1.0,0.8,1.8,20,83,12,0.0,0.07,0.07,0.0,0.07,0.04,0.03,0.06,0.04,0.06,https://fbref.com/en/players/4ade359f/matchlogs/2024-2025/summary/Jonathan-Varane-Match-Logs
23,Watford,Rocco Vata,Republic of Ireland,"FW,MF",19.0,2005.0,33,15,1536,17.1,3,4,7,3,0,0,0,0,2.8,2.8,1.9,4.8,47,31,89,0.18,0.23,0.41,0.18,0.41,0.17,0.11,0.28,0.17,0.28,https://fbref.com/en/players/a444355f/matchlogs/2024-2025/summary/Rocco-Vata-Match-Logs
7,Hull City,Harry Vaughan,Republic of Ireland,FW,20.0,2004.0,3,1,103,1.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,3,2,9,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.21,0.16,0.21,https://fbref.com/en/players/3ce6c74d/matchlogs/2024-2025/summary/Harry-Vaughan-Match-Logs
13,Oxford United,Will Vaulks,Wales,MF,30.0,1993.0,44,38,3339,37.1,1,2,3,1,0,0,4,0,1.0,1.0,2.3,3.3,9,142,20,0.03,0.05,0.08,0.03,0.08,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/7760b885/matchlogs/2024-2025/summary/Will-Vaulks-Match-Logs
6,Derby County,Josh Vickers,England,GK,28.0,1995.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/20f077eb/matchlogs/2024-2025/summary/Josh-Vickers-Match-Logs
20,Stoke City,André Vidigal,Angola,"MF,FW",25.0,1998.0,10,0,104,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,1,10,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,https://fbref.com/en/players/3f332394/matchlogs/2024-2025/summary/Andre-Vidigal-Match-Logs
22,Swansea City,Lawrence Vigouroux,Chile,GK,30.0,1993.0,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a949d040/matchlogs/2024-2025/summary/Lawrence-Vigouroux-Match-Logs
22,Swansea City,Žan Vipotnik,Slovenia,FW,22.0,2002.0,42,24,2087,23.2,7,0,7,6,1,1,1,0,9.8,9.1,0.8,9.9,7,10,64,0.3,0.0,0.3,0.26,0.26,0.42,0.03,0.46,0.39,0.43,https://fbref.com/en/players/15aa23ee/matchlogs/2024-2025/summary/Zan-Vipotnik-Match-Logs
3,Burnley,Vitinho,Brazil,"MF,FW",25.0,1999.0,3,3,235,2.6,1,1,2,1,0,0,0,0,0.4,0.4,0.5,0.9,5,6,9,0.38,0.38,0.77,0.38,0.77,0.14,0.2,0.34,0.14,0.34,https://fbref.com/en/players/9295dc1c/matchlogs/2024-2025/summary/Vitinho-Match-Logs
2,Bristol City,Zak Vyner,Kenya,DF,27.0,1997.0,46,46,4140,46.0,1,0,1,1,0,0,3,0,2.9,2.9,0.7,3.6,20,196,34,0.02,0.0,0.02,0.02,0.02,0.06,0.02,0.08,0.06,0.08,https://fbref.com/en/players/a8fe5a96/matchlogs/2024-2025/summary/Zak-Vyner-Match-Logs
15,Portsmouth,Thomas Waddingham,Australia,FW,19.0,2005.0,5,1,103,1.1,1,0,1,1,0,0,1,0,1.0,1.0,0.1,1.1,0,0,3,0.87,0.0,0.87,0.87,0.87,0.86,0.06,0.92,0.86,0.92,https://fbref.com/en/players/8d968b1d/matchlogs/2024-2025/summary/Thomas-Waddingham-Match-Logs
14,Plymouth Argyle,Ben Waine,New Zealand,FW,23.0,2001.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/1510013c/matchlogs/2024-2025/summary/Ben-Waine-Match-Logs
24,West Bromwich Albion,Jed Wallace,England,"FW,MF",30.0,1994.0,29,6,809,9.0,1,1,2,1,0,0,2,0,1.2,1.2,1.7,2.9,28,30,51,0.11,0.11,0.22,0.11,0.22,0.13,0.19,0.33,0.13,0.33,https://fbref.com/en/players/45194ce9/matchlogs/2024-2025/summary/Jed-Wallace-Match-Logs
11,Millwall,Murray Wallace,Scotland,DF,31.0,1993.0,11,8,733,8.1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,2,17,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/1724d97e/matchlogs/2024-2025/summary/Murray-Wallace-Match-Logs
17,Queens Park Rangers,Joe Walsh,England,GK,22.0,2002.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/72e0ee7b/matchlogs/2024-2025/summary/Joe-Walsh-Match-Logs
9,Luton Town,Liam Walsh,England,MF,26.0,1997.0,26,18,1411,15.7,0,1,1,0,0,0,3,3,1.0,1.0,2.0,3.0,11,82,17,0.0,0.06,0.06,0.0,0.06,0.07,0.13,0.19,0.07,0.19,https://fbref.com/en/players/e7563cb6/matchlogs/2024-2025/summary/Liam-Walsh-Match-Logs
9,Luton Town,Reuell Walters,England,DF,19.0,2004.0,14,11,979,10.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,11,36,26,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/501ac0cc/matchlogs/2024-2025/summary/Reuell-Walters-Match-Logs
6,Derby County,Joe Ward,England,DF,28.0,1995.0,7,2,150,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,2,5,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/22f621af/matchlogs/2024-2025/summary/Joe-Ward-Match-Logs
11,Millwall,Duncan Watmore,England,"FW,MF",30.0,1994.0,26,19,1578,17.5,5,1,6,5,0,0,0,0,3.6,3.6,2.5,6.0,35,36,99,0.29,0.06,0.34,0.29,0.34,0.2,0.14,0.34,0.2,0.34,https://fbref.com/en/players/2b2bae51/matchlogs/2024-2025/summary/Duncan-Watmore-Match-Logs
21,Sunderland,Tom Watson,England,"FW,MF",18.0,2006.0,20,11,891,9.9,2,0,2,2,0,0,2,0,1.9,1.9,0.9,2.8,50,27,90,0.2,0.0,0.2,0.2,0.2,0.19,0.09,0.28,0.19,0.28,https://fbref.com/en/players/9886c32e/matchlogs/2024-2025/summary/Tom-Watson-Match-Logs
3,Burnley,Wout Weghorst,Netherlands,FW,31.0,1992.0,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/c4e87b8b/matchlogs/2024-2025/summary/Wout-Weghorst-Match-Logs
1,Blackburn Rovers,Andreas Weimann,Austria,"FW,MF",32.0,1991.0,30,15,1411,15.7,7,2,9,7,0,0,2,0,7.2,7.2,1.9,9.1,18,51,61,0.45,0.13,0.57,0.45,0.57,0.46,0.12,0.58,0.46,0.58,https://fbref.com/en/players/5996ffd9/matchlogs/2024-2025/summary/Andreas-Weimann-Match-Logs
2,Bristol City,Nahki Wells,Bermuda,FW,34.0,1990.0,39,26,2052,22.8,10,4,14,9,1,1,3,0,8.9,8.1,2.2,10.3,30,45,184,0.44,0.18,0.61,0.39,0.57,0.39,0.1,0.49,0.36,0.45,https://fbref.com/en/players/b070482d/matchlogs/2024-2025/summary/Nahki-Wells-Match-Logs
16,Preston North End,Jack Whatmough,England,DF,27.0,1996.0,16,12,1118,12.4,0,1,1,0,0,0,4,0,0.2,0.2,0.8,1.1,2,26,3,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.09,0.02,0.09,https://fbref.com/en/players/8d32206c/matchlogs/2024-2025/summary/Jack-Whatmough-Match-Logs
6,Derby County,Lennon Wheeldon,England,FW,17.0,2006.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/db5373f7/matchlogs/2024-2025/summary/Lennon-Wheeldon-Match-Logs
16,Preston North End,Ben Whiteman,England,MF,28.0,1996.0,35,27,2495,27.7,0,2,2,0,0,0,12,0,1.5,1.5,2.0,3.5,6,125,13,0.0,0.07,0.07,0.0,0.07,0.05,0.07,0.12,0.05,0.12,https://fbref.com/en/players/7b69e7cc/matchlogs/2024-2025/summary/Ben-Whiteman-Match-Logs
14,Plymouth Argyle,Morgan Whittaker,England,"FW,MF",23.0,2001.0,20,20,1747,19.4,3,1,4,3,0,0,3,0,2.1,2.1,1.2,3.3,32,49,116,0.15,0.05,0.21,0.15,0.21,0.11,0.06,0.17,0.11,0.17,https://fbref.com/en/players/d3d49142/matchlogs/2024-2025/summary/Morgan-Whittaker-Match-Logs
10,Middlesbrough,Morgan Whittaker,England,"MF,FW",23.0,2001.0,16,11,990,11.0,0,1,1,0,0,0,0,0,1.7,1.7,1.9,3.6,33,35,81,0.0,0.09,0.09,0.0,0.09,0.15,0.18,0.33,0.15,0.33,https://fbref.com/en/players/d3d49142/matchlogs/2024-2025/summary/Morgan-Whittaker-Match-Logs
24,West Bromwich Albion,Harry Whitwell,England,FW,18.0,2005.0,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/df554821/matchlogs/2024-2025/summary/Harry-Whitwell-Match-Logs
6,Derby County,Jacob Widell Zetterström,Sweden,GK,26.0,1998.0,40,40,3600,40.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/ac5120d8/matchlogs/2024-2025/summary/Jacob-Widell-Zetterstrom-Match-Logs
24,West Bromwich Albion,Joe Wildsmith,England,GK,28.0,1995.0,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/aa61b4a3/matchlogs/2024-2025/summary/Joe-Wildsmith-Match-Logs
23,Watford,Caleb Wiley,United States,"DF,MF",19.0,2004.0,10,8,722,8.0,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.7,20,25,40,0.0,0.12,0.12,0.0,0.12,0.02,0.07,0.08,0.02,0.08,https://fbref.com/en/players/64796fe0/matchlogs/2024-2025/summary/Caleb-Wiley-Match-Logs
2,Bristol City,Joe Williams,England,MF,27.0,1996.0,24,18,1417,15.7,0,4,4,0,0,0,6,1,0.5,0.5,2.4,2.9,19,115,27,0.0,0.25,0.25,0.0,0.25,0.03,0.15,0.18,0.03,0.18,https://fbref.com/en/players/44c38f2e/matchlogs/2024-2025/summary/Joe-Williams-Match-Logs
15,Portsmouth,Jordan Williams,England,DF,24.0,1999.0,20,15,1265,14.1,0,0,0,0,0,0,6,0,0.0,0.0,0.2,0.2,20,35,29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/686e3e0b/matchlogs/2024-2025/summary/Jordan-Williams-Match-Logs
4,Cardiff City,Chris Willock,England,FW,26.0,1998.0,32,17,1548,17.2,2,2,4,2,0,0,0,0,1.4,1.4,1.9,3.3,68,47,131,0.12,0.12,0.23,0.12,0.23,0.08,0.11,0.19,0.08,0.19,https://fbref.com/en/players/be0bd828/matchlogs/2024-2025/summary/Chris-Willock-Match-Logs
20,Stoke City,Ben Wilmot,England,DF,24.0,1999.0,39,36,3242,36.0,3,0,3,3,0,0,9,0,1.8,1.8,1.0,2.8,19,111,16,0.08,0.0,0.08,0.08,0.08,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/2876eaa3/matchlogs/2024-2025/summary/Ben-Wilmot-Match-Logs
5,Coventry City,Ben Wilson,England,GK,31.0,1992.0,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/0118dd71/matchlogs/2024-2025/summary/Ben-Wilson-Match-Logs
6,Derby County,Kane Wilson,England,DF,24.0,2000.0,33,26,2430,27.0,2,1,3,2,0,0,0,0,2.0,2.0,2.9,5.0,117,70,115,0.07,0.04,0.11,0.07,0.11,0.08,0.11,0.18,0.08,0.18,https://fbref.com/en/players/a3f1897f/matchlogs/2024-2025/summary/Kane-Wilson-Match-Logs
20,Stoke City,Josh Wilson-Esbrand,England,"DF,FW",21.0,2002.0,6,4,269,3.0,0,1,1,0,0,0,0,0,0.6,0.6,0.3,0.9,6,9,13,0.0,0.33,0.33,0.0,0.33,0.19,0.1,0.29,0.19,0.29,https://fbref.com/en/players/c19a2df1/matchlogs/2024-2025/summary/Josh-Wilson-Esbrand-Match-Logs
19,Sheffield Wednesday,Josh Windass,England,"MF,FW",30.0,1994.0,44,38,3222,35.8,13,5,18,12,1,2,8,0,15.1,13.5,4.7,18.1,73,143,175,0.36,0.14,0.5,0.34,0.47,0.42,0.13,0.55,0.38,0.51,https://fbref.com/en/players/dc092f62/matchlogs/2024-2025/summary/Josh-Windass-Match-Logs
11,Millwall,Ryan Wintle,England,MF,27.0,1997.0,22,3,513,5.7,1,0,1,1,0,0,3,0,0.3,0.3,0.3,0.6,1,18,10,0.18,0.0,0.18,0.18,0.18,0.05,0.06,0.11,0.05,0.11,https://fbref.com/en/players/fb0fb628/matchlogs/2024-2025/summary/Ryan-Wintle-Match-Logs
8,Leeds United,Maximilian Wöber,Austria,DF,26.0,1998.0,8,2,335,3.7,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,6,17,34,0.27,0.0,0.27,0.27,0.27,0.18,0.09,0.27,0.18,0.27,https://fbref.com/en/players/4b803b3c/matchlogs/2024-2025/summary/Maximilian-Wober-Match-Logs
16,Preston North End,Freddie Woodman,England,GK,27.0,1997.0,37,37,3329,37.0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/19e50035/matchlogs/2024-2025/summary/Freddie-Woodman-Match-Logs
1,Blackburn Rovers,Cauley Woodrow,England,"MF,FW",29.0,1994.0,9,2,222,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,3,5,16,0.0,0.41,0.41,0.0,0.41,0.04,0.19,0.23,0.04,0.23,https://fbref.com/en/players/d3085b49/matchlogs/2024-2025/summary/Cauley-Woodrow-Match-Logs
9,Luton Town,Cauley Woodrow,England,"MF,FW",29.0,1994.0,15,1,270,3.0,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,7,8,17,0.0,0.0,0.0,0.0,0.0,0.16,0.03,0.19,0.16,0.19,https://fbref.com/en/players/d3085b49/matchlogs/2024-2025/summary/Cauley-Woodrow-Match-Logs
3,Burnley,Joe Worrall,England,DF,27.0,1997.0,9,3,285,3.2,0,1,1,0,0,0,1,0,0.3,0.3,0.2,0.5,0,15,1,0.0,0.32,0.32,0.0,0.32,0.09,0.08,0.16,0.09,0.16,https://fbref.com/en/players/a5212312/matchlogs/2024-2025/summary/Joe-Worrall-Match-Logs
14,Plymouth Argyle,Callum Wright,England,"MF,FW",24.0,2000.0,35,14,1462,16.2,1,0,1,1,0,0,0,1,1.7,1.7,0.6,2.3,35,31,77,0.06,0.0,0.06,0.06,0.06,0.1,0.03,0.14,0.1,0.14,https://fbref.com/en/players/00521598/matchlogs/2024-2025/summary/Callum-Wright-Match-Logs
5,Coventry City,Haji Wright,United States,FW,26.0,1998.0,27,21,1947,21.6,12,1,13,11,1,1,1,0,11.2,10.4,2.8,13.1,77,26,137,0.55,0.05,0.6,0.51,0.55,0.52,0.13,0.64,0.48,0.61,https://fbref.com/en/players/91cd37b7/matchlogs/2024-2025/summary/Haji-Wright-Match-Logs
12,Norwich City,Jacob Wright,England,MF,18.0,2005.0,15,10,888,9.9,0,4,4,0,0,0,2,0,0.3,0.3,1.5,1.8,4,60,10,0.0,0.41,0.41,0.0,0.41,0.03,0.15,0.18,0.03,0.18,https://fbref.com/en/players/b6db05c3/matchlogs/2024-2025/summary/Jacob-Wright-Match-Logs
6,Derby County,Jerry Yates,England,FW,27.0,1996.0,42,40,3419,38.0,10,4,14,9,1,1,1,0,11.5,10.7,2.1,12.8,26,54,144,0.26,0.11,0.37,0.24,0.34,0.3,0.05,0.36,0.28,0.34,https://fbref.com/en/players/637047f7/matchlogs/2024-2025/summary/Jerry-Yates-Match-Logs
15,Portsmouth,Kusini Yengi,Australia,"FW,MF",25.0,1999.0,14,4,538,6.0,0,0,0,0,0,0,2,0,0.5,0.5,1.0,1.5,5,2,29,0.0,0.0,0.0,0.0,0.0,0.09,0.17,0.26,0.09,0.26,https://fbref.com/en/players/5ab8bde8/matchlogs/2024-2025/summary/Kusini-Yengi-Match-Logs
7,Hull City,Óscar Zambrano,Ecuador,MF,20.0,2004.0,8,5,390,4.3,1,1,2,1,0,0,0,0,0.5,0.5,0.3,0.8,1,13,5,0.23,0.23,0.46,0.23,0.46,0.12,0.07,0.19,0.12,0.19,https://fbref.com/en/players/7dffa52c/matchlogs/2024-2025/summary/Oscar-Zambrano-Match-Logs
